date_exp,gpu_platform,BW,img_resolution,gpu_power,av_end2end_delay,av_gpu_delay,av_num_obj,AP1,powermeter_av,rapl_av,clocksp_av
2024-01-08 03:25:00,NVIDIA A100,10,51,240,57.41,15.71,9,0.97,118.17,57.77,2452
2024-01-08 03:30:00,NVIDIA RTX 3090,20,87,85,2.24,11.31,5,0.86,107.31,44.63,3742
2024-01-08 03:35:00,NVIDIA A100,10,50,182,61.02,9.15,13,0.64,15.2,9.2,3942
2024-01-08 03:40:00,NVIDIA A100,50,61,58,35.35,25.26,9,0.81,16.01,46.45,2524
2024-01-08 03:45:00,NVIDIA RTX 3090,100,72,236,38.51,25.25,3,0.62,110.58,15.98,3162
2024-01-08 03:50:00,NVIDIA RTX 3090,10,73,125,48.05,34.17,11,0.58,35.13,54.16,2434
2024-01-08 03:55:00,NVIDIA RTX 3090,20,79,279,10.49,6.06,9,0.66,119.24,61.59,3717
2024-01-08 04:00:00,NVIDIA A100,20,84,268,16.32,19.27,13,0.99,79.09,18.31,3901
2024-01-08 04:05:00,NVIDIA A100,50,98,288,17.04,5.4,2,0.68,16.97,8.75,2052
2024-01-08 04:10:00,NVIDIA A100,10,88,220,68.41,47.9,13,0.51,120.3,63.67,2900
2024-01-08 04:15:00,NVIDIA RTX 3090,20,82,196,75.29,40.68,7,0.99,49.45,9.83,3188
2024-01-08 04:20:00,NVIDIA RTX 3090,20,86,59,101.49,39.27,3,0.63,10.98,32.99,2970
2024-01-08 04:25:00,NVIDIA RTX 3090,20,52,280,80.51,19.88,14,0.82,81.9,76.74,3872
2024-01-08 04:30:00,NVIDIA A100,20,51,98,22.04,15.45,11,0.52,60.91,49.78,2013
2024-01-08 04:35:00,NVIDIA RTX 3090,10,57,226,33.61,44.87,5,0.69,59.83,53.32,2524
2024-01-08 04:40:00,NVIDIA A100,50,54,150,142.88,45.88,8,0.51,149.56,32.92,3957
2024-01-08 04:45:00,NVIDIA RTX 3090,20,93,51,32.18,31.11,11,0.94,135.3,20.51,3628
2024-01-08 04:50:00,NVIDIA RTX 3090,20,57,174,18.16,28.14,10,0.78,51.36,10.3,2423
2024-01-08 04:55:00,NVIDIA A100,20,71,160,4.22,48.71,1,0.96,115.52,15.82,3193
2024-01-08 05:00:00,NVIDIA A100,20,54,100,59.99,10.6,3,0.74,85.12,75.25,3302
2024-01-08 05:05:00,NVIDIA RTX 3090,100,85,55,29.5,7.56,4,0.62,120.94,8.33,3488
2024-01-08 05:10:00,NVIDIA A100,10,51,265,183.32,47.45,14,0.51,130.22,36.36,3840
2024-01-08 05:15:00,NVIDIA RTX 3090,50,95,184,24.8,13.15,6,0.84,81.42,14.03,2594
2024-01-08 05:20:00,NVIDIA A100,10,57,55,43.66,38.23,14,0.76,17.26,6.36,2853
2024-01-08 05:25:00,NVIDIA A100,50,62,79,32.48,49.97,13,0.54,53.17,9.87,2226
2024-01-08 05:30:00,NVIDIA RTX 3090,100,93,105,57.12,37.1,9,0.64,70.26,27.39,2735
2024-01-08 05:35:00,NVIDIA RTX 3090,100,62,203,56.35,33.27,3,0.58,30.27,50.34,3375
2024-01-08 05:40:00,NVIDIA RTX 3090,50,75,136,102.31,12.83,14,0.58,46.5,70.56,3430
2024-01-08 05:45:00,NVIDIA RTX 3090,20,51,159,42.67,30.41,8,0.89,56.67,10.13,2195
2024-01-08 05:50:00,NVIDIA A100,100,62,200,12.75,30.22,10,0.78,26.8,6.32,3903
2024-01-08 05:55:00,NVIDIA RTX 3090,50,81,153,33.02,49.72,7,0.79,94.75,9.71,2571
2024-01-08 06:00:00,NVIDIA A100,100,71,146,5.36,30.53,3,0.97,78.94,20.82,3498
2024-01-08 06:05:00,NVIDIA A100,10,53,251,57.63,46.38,5,0.51,138.05,54.8,3967
2024-01-08 06:10:00,NVIDIA RTX 3090,100,95,120,16.36,3.85,14,0.96,140.25,13.04,3414
2024-01-08 06:15:00,NVIDIA A100,100,96,77,4.79,25.4,7,0.84,112.23,67.3,2407
2024-01-08 06:20:00,NVIDIA RTX 3090,50,96,127,17.94,17.16,7,0.97,69.74,11.56,3337
2024-01-08 06:25:00,NVIDIA A100,100,87,191,28.3,17.44,4,0.79,26.45,21.25,3922
2024-01-08 06:30:00,NVIDIA A100,20,50,128,10.25,19.51,13,0.82,50.76,68.73,3845
2024-01-08 06:35:00,NVIDIA RTX 3090,50,91,238,26.25,14.59,1,0.75,140.77,62.26,2079
2024-01-08 06:40:00,NVIDIA RTX 3090,100,52,262,60.1,1.38,9,0.8,136.41,30.73,3999
2024-01-08 06:45:00,NVIDIA RTX 3090,50,83,226,71.54,5.63,11,0.93,18.96,41.85,3884
2024-01-08 06:50:00,NVIDIA RTX 3090,100,60,275,47.46,19.24,3,0.58,99.7,8.31,2292
2024-01-08 06:55:00,NVIDIA A100,10,55,160,5.19,25.66,11,0.93,111.99,68.75,3985
2024-01-08 07:00:00,NVIDIA A100,50,66,226,24.63,28.62,4,0.63,13.82,35.35,3275
2024-01-08 07:05:00,NVIDIA RTX 3090,50,68,131,149.7,18.8,3,0.84,91.51,34.47,2624
2024-01-08 07:10:00,NVIDIA A100,50,55,91,7.36,45.31,6,0.93,31.19,16.63,3994
2024-01-08 07:15:00,NVIDIA A100,20,59,60,7.86,12.9,14,0.65,20.42,56.59,2863
2024-01-08 07:20:00,NVIDIA A100,10,59,189,224.63,23.74,13,0.85,137.97,21.18,2367
2024-01-08 07:25:00,NVIDIA RTX 3090,10,59,98,73.97,3.81,14,1.0,117.59,20.95,2351
2024-01-08 07:30:00,NVIDIA RTX 3090,20,82,77,42.48,42.79,2,0.92,79.08,43.79,3415
2024-01-08 07:35:00,NVIDIA RTX 3090,10,96,262,36.68,30.16,6,0.78,49.27,40.41,2272
2024-01-08 07:40:00,NVIDIA RTX 3090,100,51,172,14.16,33.89,12,0.62,105.35,37.72,2831
2024-01-08 07:45:00,NVIDIA RTX 3090,10,68,90,34.98,6.16,8,0.73,104.04,43.99,2807
2024-01-08 07:50:00,NVIDIA RTX 3090,50,67,244,12.87,39.24,7,0.78,48.39,22.22,3865
2024-01-08 07:55:00,NVIDIA RTX 3090,100,76,273,33.17,42.44,10,0.6,129.4,60.75,2040
2024-01-08 08:00:00,NVIDIA A100,10,86,53,0.85,1.85,3,0.86,45.18,14.66,2683
2024-01-08 08:05:00,NVIDIA RTX 3090,10,57,52,13.61,10.05,6,0.59,91.78,25.07,3192
2024-01-08 08:10:00,NVIDIA A100,50,55,132,29.78,22.23,2,0.62,60.2,56.68,3396
2024-01-08 08:15:00,NVIDIA RTX 3090,10,64,233,30.62,43.93,5,0.89,27.55,21.9,3021
2024-01-08 08:20:00,NVIDIA RTX 3090,50,56,153,125.96,33.66,13,0.59,146.56,40.26,2490
2024-01-08 08:25:00,NVIDIA A100,20,66,84,1.26,22.82,10,0.96,79.58,67.99,3116
2024-01-08 08:30:00,NVIDIA A100,50,72,143,55.82,27.32,10,0.67,60.15,28.95,2549
2024-01-08 08:35:00,NVIDIA RTX 3090,100,78,125,50.06,35.28,11,0.64,60.7,19.37,2878
2024-01-08 08:40:00,NVIDIA A100,50,80,107,199.82,22.96,2,0.81,132.79,13.59,2293
2024-01-08 08:45:00,NVIDIA A100,20,63,260,24.98,12.33,1,0.9,42.13,49.39,3898
2024-01-08 08:50:00,NVIDIA RTX 3090,50,63,214,4.98,21.44,3,0.92,19.15,28.91,2378
2024-01-08 08:55:00,NVIDIA A100,20,92,173,18.08,23.81,12,0.56,87.03,13.92,2460
2024-01-08 09:00:00,NVIDIA RTX 3090,50,77,259,22.91,8.79,9,0.8,68.99,39.15,2798
2024-01-08 09:05:00,NVIDIA A100,10,52,279,30.55,14.19,6,0.63,25.8,56.01,3072
2024-01-08 09:10:00,NVIDIA RTX 3090,10,59,297,24.62,11.06,6,0.9,111.38,37.68,3659
2024-01-08 09:15:00,NVIDIA A100,10,84,274,56.28,14.21,6,0.72,80.34,34.66,2075
2024-01-08 09:20:00,NVIDIA RTX 3090,20,73,51,14.1,35.79,13,0.65,61.84,59.45,3814
2024-01-08 09:25:00,NVIDIA RTX 3090,20,58,251,73.44,43.48,10,0.52,34.7,32.3,3881
2024-01-08 09:30:00,NVIDIA A100,20,76,68,27.31,18.19,11,0.89,88.9,19.61,3280
2024-01-08 09:35:00,NVIDIA A100,20,51,181,47.87,49.69,11,0.9,78.43,55.73,3268
2024-01-08 09:40:00,NVIDIA RTX 3090,100,86,87,23.05,5.02,14,0.5,39.02,79.02,2335
2024-01-08 09:45:00,NVIDIA A100,20,88,119,115.71,12.75,4,0.74,85.78,58.4,2325
2024-01-08 09:50:00,NVIDIA RTX 3090,50,68,165,74.54,24.99,9,0.78,97.37,16.19,3821
2024-01-08 09:55:00,NVIDIA A100,10,64,95,40.12,37.54,6,0.61,133.97,56.22,3164
2024-01-08 10:00:00,NVIDIA RTX 3090,10,93,275,72.5,20.82,9,0.99,92.8,49.32,3232
2024-01-08 10:05:00,NVIDIA RTX 3090,20,59,108,39.77,15.53,1,0.9,30.59,53.34,3835
2024-01-08 10:10:00,NVIDIA RTX 3090,50,82,126,15.87,18.48,1,0.93,124.85,36.41,3535
2024-01-08 10:15:00,NVIDIA A100,20,77,160,18.86,13.81,9,0.74,38.74,40.4,3950
2024-01-08 10:20:00,NVIDIA RTX 3090,100,78,142,320.34,33.21,3,0.93,29.44,56.18,3350
2024-01-08 10:25:00,NVIDIA A100,20,60,248,44.29,17.11,1,0.62,145.69,63.6,3354
2024-01-08 10:30:00,NVIDIA RTX 3090,100,95,53,19.85,43.21,6,0.9,137.27,53.57,2416
2024-01-08 10:35:00,NVIDIA RTX 3090,10,67,245,1.28,28.07,13,0.91,115.38,55.49,2082
2024-01-08 10:40:00,NVIDIA RTX 3090,100,77,68,157.03,47.71,7,0.72,28.19,27.74,2113
2024-01-08 10:45:00,NVIDIA RTX 3090,50,67,135,24.74,10.24,13,0.89,105.93,76.09,2136
2024-01-08 10:50:00,NVIDIA A100,20,74,125,10.22,44.9,1,0.94,53.64,22.2,3158
2024-01-08 10:55:00,NVIDIA A100,50,90,238,14.41,41.47,11,0.9,83.81,7.81,2090
2024-01-08 11:00:00,NVIDIA A100,50,63,56,41.39,38.29,11,0.53,59.74,29.89,3961
2024-01-08 11:05:00,NVIDIA RTX 3090,50,58,119,64.48,27.83,10,0.88,103.21,20.64,2852
2024-01-08 11:10:00,NVIDIA A100,50,73,136,46.3,43.95,4,0.55,127.59,13.14,2422
2024-01-08 11:15:00,NVIDIA RTX 3090,50,69,98,243.99,39.54,10,0.5,145.69,5.73,3886
2024-01-08 11:20:00,NVIDIA RTX 3090,20,82,274,32.69,40.22,11,0.62,46.57,24.92,2535
2024-01-08 11:25:00,NVIDIA RTX 3090,20,95,200,42.55,10.45,13,0.89,64.49,54.09,2500
2024-01-08 11:30:00,NVIDIA A100,10,62,280,71.28,46.79,4,0.76,143.74,68.05,2461
2024-01-08 11:35:00,NVIDIA RTX 3090,10,62,166,50.49,49.21,1,0.91,15.92,59.13,2435
2024-01-08 11:40:00,NVIDIA RTX 3090,20,97,251,75.97,28.49,4,0.97,141.82,75.79,2548
2024-01-08 11:45:00,NVIDIA A100,100,65,239,25.34,40.8,2,0.51,101.25,32.34,2715
2024-01-08 11:50:00,NVIDIA RTX 3090,10,53,97,5.21,29.41,14,0.97,40.42,23.24,3903
2024-01-08 11:55:00,NVIDIA RTX 3090,10,69,79,8.62,13.65,10,0.99,78.73,72.52,3471
2024-01-08 12:00:00,NVIDIA RTX 3090,100,56,66,14.56,35.1,8,0.69,17.31,63.62,2202
2024-01-08 12:05:00,NVIDIA A100,10,88,83,71.11,28.75,1,0.8,69.83,38.1,2625
2024-01-08 12:10:00,NVIDIA RTX 3090,20,80,155,30.27,13.05,10,0.84,39.26,35.38,3856
2024-01-08 12:15:00,NVIDIA A100,10,91,289,95.84,34.35,13,0.67,31.85,75.56,3174
2024-01-08 12:20:00,NVIDIA RTX 3090,20,70,286,40.04,13.13,6,0.92,111.56,79.75,3882
2024-01-08 12:25:00,NVIDIA RTX 3090,10,97,128,25.63,7.82,4,0.51,111.27,65.87,3070
2024-01-08 12:30:00,NVIDIA A100,50,77,131,6.01,29.1,5,0.68,54.89,34.02,3505
2024-01-08 12:35:00,NVIDIA A100,100,82,134,100.96,22.99,2,0.95,131.6,30.65,3078
2024-01-08 12:40:00,NVIDIA A100,100,59,185,85.39,33.69,5,0.55,126.74,33.84,3217
2024-01-08 12:45:00,NVIDIA RTX 3090,20,72,107,38.2,42.81,9,0.99,75.21,15.57,2327
2024-01-08 12:50:00,NVIDIA A100,20,59,252,30.33,41.36,5,0.55,114.58,71.63,2781
2024-01-08 12:55:00,NVIDIA RTX 3090,100,58,285,14.62,35.97,6,0.96,22.2,45.2,2435
2024-01-08 13:00:00,NVIDIA A100,20,77,257,11.47,6.81,12,0.69,19.75,8.08,3419
2024-01-08 13:05:00,NVIDIA A100,20,61,167,31.83,28.82,4,0.8,140.74,26.97,3762
2024-01-08 13:10:00,NVIDIA RTX 3090,20,52,234,63.55,9.72,3,0.92,99.59,63.71,2335
2024-01-08 13:15:00,NVIDIA A100,50,88,105,61.29,9.45,3,0.6,64.0,49.93,2949
2024-01-08 13:20:00,NVIDIA A100,50,73,79,10.0,13.98,8,0.53,96.66,67.37,3648
2024-01-08 13:25:00,NVIDIA A100,20,50,294,11.44,42.18,2,0.59,15.23,28.27,2007
2024-01-08 13:30:00,NVIDIA A100,100,83,261,63.48,34.98,13,0.52,15.37,73.42,2086
2024-01-08 13:35:00,NVIDIA RTX 3090,100,71,163,57.61,14.41,5,0.88,20.47,75.78,3463
2024-01-08 13:40:00,NVIDIA RTX 3090,50,81,265,43.83,17.12,6,0.76,113.3,58.87,3595
2024-01-08 13:45:00,NVIDIA RTX 3090,50,50,69,68.93,17.71,9,0.56,96.71,5.31,3830
2024-01-08 13:50:00,NVIDIA A100,50,79,217,25.72,30.61,4,0.93,126.89,37.05,3999
2024-01-08 13:55:00,NVIDIA RTX 3090,20,61,134,15.94,12.86,14,0.72,147.12,50.23,2641
2024-01-08 14:00:00,NVIDIA A100,100,70,73,17.75,10.26,9,0.72,123.68,47.83,2078
2024-01-08 14:05:00,NVIDIA RTX 3090,20,72,284,3.47,44.57,3,0.57,104.23,49.59,2191
2024-01-08 14:10:00,NVIDIA A100,20,79,295,10.83,14.04,9,1.0,111.82,21.65,2359
2024-01-08 14:15:00,NVIDIA A100,20,79,67,14.68,39.51,5,0.58,66.31,12.58,3546
2024-01-08 14:20:00,NVIDIA RTX 3090,10,54,162,17.96,23.91,1,0.59,53.86,31.22,3221
2024-01-08 14:25:00,NVIDIA RTX 3090,20,57,217,159.79,47.2,10,0.86,86.07,51.04,3344
2024-01-08 14:30:00,NVIDIA RTX 3090,50,82,297,183.2,45.84,14,0.97,115.84,22.02,3443
2024-01-08 14:35:00,NVIDIA RTX 3090,10,55,246,4.83,36.44,3,0.58,102.56,13.66,2318
2024-01-08 14:40:00,NVIDIA RTX 3090,50,54,209,9.04,33.43,10,0.71,24.99,24.23,3511
2024-01-08 14:45:00,NVIDIA RTX 3090,10,95,95,1.47,6.69,14,0.87,86.92,19.31,2728
2024-01-08 14:50:00,NVIDIA RTX 3090,10,67,122,103.02,3.77,5,0.96,70.19,38.36,2062
2024-01-08 14:55:00,NVIDIA RTX 3090,10,59,262,4.73,32.71,10,0.88,57.89,13.85,3678
2024-01-08 15:00:00,NVIDIA A100,50,60,85,21.09,46.64,9,0.97,66.36,22.43,3085
2024-01-08 15:05:00,NVIDIA RTX 3090,20,70,179,21.6,3.71,7,0.72,79.9,72.12,2055
2024-01-08 15:10:00,NVIDIA RTX 3090,10,68,212,20.98,20.81,12,0.87,42.62,11.79,3558
2024-01-08 15:15:00,NVIDIA A100,50,77,205,52.92,36.79,4,0.88,122.72,50.84,2042
2024-01-08 15:20:00,NVIDIA RTX 3090,10,85,159,28.07,41.95,6,0.62,47.79,36.52,3566
2024-01-08 15:25:00,NVIDIA A100,10,77,212,38.92,40.27,3,0.84,44.09,12.67,2130
2024-01-08 15:30:00,NVIDIA A100,100,97,115,12.55,8.47,13,0.62,43.65,34.08,3614
2024-01-08 15:35:00,NVIDIA A100,20,55,252,5.15,3.7,9,0.74,32.67,75.05,3955
2024-01-08 15:40:00,NVIDIA A100,100,92,109,53.71,39.09,2,0.53,133.1,57.88,3354
2024-01-08 15:45:00,NVIDIA RTX 3090,100,75,218,35.17,12.27,7,0.84,57.37,65.8,3732
2024-01-08 15:50:00,NVIDIA RTX 3090,50,84,100,46.51,25.77,8,0.65,44.21,79.38,3115
2024-01-08 15:55:00,NVIDIA A100,10,78,223,22.93,45.87,2,0.94,148.93,7.07,2575
2024-01-08 16:00:00,NVIDIA RTX 3090,100,97,135,130.64,11.56,7,0.55,76.3,69.62,3277
2024-01-08 16:05:00,NVIDIA RTX 3090,20,77,96,37.91,6.78,6,0.55,117.55,53.86,2578
2024-01-08 16:10:00,NVIDIA RTX 3090,50,95,264,114.14,12.48,6,0.56,65.44,20.86,3839
2024-01-08 16:15:00,NVIDIA RTX 3090,50,99,107,3.8,9.54,4,0.62,13.81,52.62,2299
2024-01-08 16:20:00,NVIDIA A100,50,50,62,63.4,20.9,8,0.85,52.52,60.26,3735
2024-01-08 16:25:00,NVIDIA RTX 3090,10,86,197,63.83,19.87,6,0.62,14.42,73.59,2575
2024-01-08 16:30:00,NVIDIA A100,100,91,117,70.39,12.47,9,0.84,83.03,13.19,2125
2024-01-08 16:35:00,NVIDIA A100,100,53,299,15.81,46.26,2,0.95,115.1,22.05,2083
2024-01-08 16:40:00,NVIDIA A100,50,77,229,54.2,9.99,10,0.85,145.22,28.24,2073
2024-01-08 16:45:00,NVIDIA A100,10,52,133,59.19,29.35,11,0.86,55.54,27.21,3516
2024-01-08 16:50:00,NVIDIA A100,10,59,116,21.43,3.85,1,0.73,126.59,5.3,2047
2024-01-08 16:55:00,NVIDIA A100,100,62,134,61.03,3.35,6,0.97,97.36,77.95,3250
2024-01-08 17:00:00,NVIDIA A100,10,91,55,35.41,46.44,11,0.57,60.22,53.09,3716
2024-01-08 17:05:00,NVIDIA RTX 3090,50,90,261,6.64,5.76,1,0.99,144.32,6.76,3405
2024-01-08 17:10:00,NVIDIA RTX 3090,50,62,162,42.49,15.11,9,0.82,67.49,31.47,2467
2024-01-08 17:15:00,NVIDIA A100,10,52,285,22.38,25.77,14,0.94,91.6,26.75,2466
2024-01-08 17:20:00,NVIDIA A100,20,73,128,5.91,37.82,10,0.69,135.84,58.23,2120
2024-01-08 17:25:00,NVIDIA A100,50,95,232,54.82,25.01,2,0.76,125.09,39.24,3317
2024-01-08 17:30:00,NVIDIA RTX 3090,20,75,156,23.76,5.45,12,0.57,53.14,9.5,3322
2024-01-08 17:35:00,NVIDIA RTX 3090,100,86,169,119.83,25.65,7,0.67,13.64,38.36,3970
2024-01-08 17:40:00,NVIDIA A100,50,90,161,49.7,48.87,3,0.78,60.1,55.69,2888
2024-01-08 17:45:00,NVIDIA RTX 3090,20,95,204,141.78,30.93,10,0.92,103.13,15.77,2049
2024-01-08 17:50:00,NVIDIA RTX 3090,100,68,77,4.26,11.89,12,0.88,141.85,20.69,3677
2024-01-08 17:55:00,NVIDIA RTX 3090,100,98,269,45.76,18.87,8,0.85,143.16,42.09,2007
2024-01-08 18:00:00,NVIDIA RTX 3090,20,95,258,42.07,27.65,2,0.92,45.91,21.82,2849
2024-01-08 18:05:00,NVIDIA A100,20,86,198,170.08,4.09,13,0.69,121.13,50.31,2377
2024-01-08 18:10:00,NVIDIA RTX 3090,20,84,59,51.05,33.0,7,0.6,33.0,49.35,3270
2024-01-08 18:15:00,NVIDIA RTX 3090,20,84,273,10.18,28.97,4,1.0,56.97,63.17,2210
2024-01-08 18:20:00,NVIDIA RTX 3090,20,59,214,83.16,23.97,6,0.93,27.59,76.64,3615
2024-01-08 18:25:00,NVIDIA A100,10,54,76,43.15,26.44,11,0.77,20.97,48.95,2525
2024-01-08 18:30:00,NVIDIA A100,10,68,263,61.64,35.67,6,0.92,76.24,9.38,2770
2024-01-08 18:35:00,NVIDIA RTX 3090,50,51,65,169.1,34.93,6,0.87,112.02,31.77,2804
2024-01-08 18:40:00,NVIDIA A100,20,75,100,3.2,7.12,8,0.91,118.94,6.51,2023
2024-01-08 18:45:00,NVIDIA A100,50,66,52,69.57,32.21,10,0.99,91.16,57.78,2714
2024-01-08 18:50:00,NVIDIA A100,20,75,292,5.92,39.79,13,0.66,85.4,66.05,2673
2024-01-08 18:55:00,NVIDIA A100,10,80,221,64.5,12.09,10,0.81,20.17,42.56,3128
2024-01-08 19:00:00,NVIDIA A100,10,95,213,8.94,35.64,10,0.85,49.76,34.2,2540
2024-01-08 19:05:00,NVIDIA RTX 3090,50,89,277,53.75,39.52,1,0.85,31.85,40.29,3124
2024-01-08 19:10:00,NVIDIA RTX 3090,10,94,288,123.79,34.32,13,0.78,64.48,29.28,3261
2024-01-08 19:15:00,NVIDIA A100,50,85,59,15.54,42.37,10,0.73,34.49,38.01,2291
2024-01-08 19:20:00,NVIDIA RTX 3090,50,95,299,42.86,35.77,1,0.77,11.18,33.79,3935
2024-01-08 19:25:00,NVIDIA RTX 3090,50,88,122,12.04,11.28,13,0.84,143.8,75.34,2587
2024-01-08 19:30:00,NVIDIA RTX 3090,100,72,56,2.84,19.05,9,0.61,20.01,41.95,2078
2024-01-08 19:35:00,NVIDIA A100,10,87,164,13.79,23.19,13,0.88,97.72,51.76,3142
2024-01-08 19:40:00,NVIDIA A100,20,62,216,113.95,5.35,7,0.59,109.72,42.46,3215
2024-01-08 19:45:00,NVIDIA A100,20,87,174,15.44,15.63,2,0.66,78.49,34.1,3442
2024-01-08 19:50:00,NVIDIA A100,50,99,207,0.12,45.23,5,0.68,75.41,11.17,2177
2024-01-08 19:55:00,NVIDIA A100,100,70,182,16.26,33.55,10,0.67,24.94,60.48,2422
2024-01-08 20:00:00,NVIDIA A100,10,68,210,14.26,35.69,5,0.83,95.25,7.72,3111
2024-01-08 20:05:00,NVIDIA A100,20,88,252,52.33,32.29,11,0.68,101.34,11.45,3404
2024-01-08 20:10:00,NVIDIA RTX 3090,100,98,100,15.42,30.26,1,0.56,74.06,26.04,3420
2024-01-08 20:15:00,NVIDIA RTX 3090,20,60,210,45.56,30.26,8,0.87,148.74,62.01,3735
2024-01-08 20:20:00,NVIDIA A100,50,88,261,103.2,29.73,10,0.56,112.17,32.09,3786
2024-01-08 20:25:00,NVIDIA RTX 3090,100,80,169,112.47,49.33,4,0.94,39.02,27.84,3114
2024-01-08 20:30:00,NVIDIA RTX 3090,100,75,263,31.82,5.32,4,0.57,51.14,48.26,3339
2024-01-08 20:35:00,NVIDIA A100,50,64,259,3.99,33.22,10,0.92,26.02,69.27,2155
2024-01-08 20:40:00,NVIDIA RTX 3090,100,57,279,66.7,33.39,9,0.95,122.22,59.59,2198
2024-01-08 20:45:00,NVIDIA A100,20,96,281,52.56,34.91,14,0.67,94.05,27.9,3118
2024-01-08 20:50:00,NVIDIA RTX 3090,20,93,109,148.19,48.81,2,0.94,85.63,47.47,2579
2024-01-08 20:55:00,NVIDIA RTX 3090,50,60,172,12.63,47.18,5,0.73,38.7,70.16,3017
2024-01-08 21:00:00,NVIDIA RTX 3090,100,88,151,49.46,14.28,3,0.98,99.13,20.96,2689
2024-01-08 21:05:00,NVIDIA RTX 3090,100,98,236,11.17,32.29,1,0.9,61.98,62.91,2971
2024-01-08 21:10:00,NVIDIA RTX 3090,10,75,134,445.65,48.68,6,0.85,124.66,8.07,3078
2024-01-08 21:15:00,NVIDIA A100,50,85,282,6.52,28.75,14,0.66,83.61,14.98,2451
2024-01-08 21:20:00,NVIDIA A100,20,55,153,50.66,12.66,9,0.99,104.49,69.08,2514
2024-01-08 21:25:00,NVIDIA RTX 3090,100,56,255,1.56,15.55,6,0.79,29.38,55.34,2053
2024-01-08 21:30:00,NVIDIA RTX 3090,100,93,70,49.71,38.43,10,0.72,63.33,12.57,3078
2024-01-08 21:35:00,NVIDIA A100,100,53,268,46.68,31.72,9,0.81,63.09,37.27,2661
2024-01-08 21:40:00,NVIDIA RTX 3090,20,69,133,8.94,4.04,7,0.74,86.19,67.38,2645
2024-01-08 21:45:00,NVIDIA A100,100,72,122,55.12,20.88,1,0.54,77.48,20.5,3136
2024-01-08 21:50:00,NVIDIA RTX 3090,50,77,178,58.57,21.02,8,0.65,53.2,24.0,3760
2024-01-08 21:55:00,NVIDIA A100,50,87,223,22.44,17.1,4,0.92,124.38,37.89,3995
2024-01-08 22:00:00,NVIDIA RTX 3090,10,50,98,42.66,6.24,13,0.74,20.61,59.62,3775
2024-01-08 22:05:00,NVIDIA RTX 3090,50,52,55,6.84,48.38,5,0.63,37.24,16.4,3538
2024-01-08 22:10:00,NVIDIA A100,10,71,63,11.82,4.23,11,0.66,14.54,56.53,3288
2024-01-08 22:15:00,NVIDIA A100,10,62,274,18.02,43.03,13,0.73,15.3,33.83,3385
2024-01-08 22:20:00,NVIDIA A100,20,52,291,4.54,4.68,10,0.56,128.04,34.89,3948
2024-01-08 22:25:00,NVIDIA RTX 3090,50,60,118,55.89,47.88,14,0.57,116.03,17.2,3312
2024-01-08 22:30:00,NVIDIA A100,20,79,100,36.15,3.34,5,0.97,13.62,22.81,3020
2024-01-08 22:35:00,NVIDIA A100,100,66,247,142.07,16.52,7,0.71,67.89,18.17,2821
2024-01-08 22:40:00,NVIDIA RTX 3090,50,56,233,34.62,6.81,7,0.99,91.06,17.06,3475
2024-01-08 22:45:00,NVIDIA A100,20,85,128,52.19,18.26,14,0.59,28.74,46.54,3240
2024-01-08 22:50:00,NVIDIA RTX 3090,50,62,286,127.2,49.15,4,0.73,140.53,60.76,2290
2024-01-08 22:55:00,NVIDIA RTX 3090,20,69,87,18.1,34.96,1,0.69,37.72,54.28,3827
2024-01-08 23:00:00,NVIDIA A100,20,91,259,72.79,6.42,13,0.93,40.05,48.24,2711
2024-01-08 23:05:00,NVIDIA A100,10,55,244,1.43,22.63,8,0.54,65.11,60.91,3569
2024-01-08 23:10:00,NVIDIA RTX 3090,20,89,255,33.01,20.94,13,0.67,18.92,5.92,2426
2024-01-08 23:15:00,NVIDIA RTX 3090,10,61,266,17.19,19.69,6,0.7,10.56,33.09,3948
2024-01-08 23:20:00,NVIDIA RTX 3090,100,50,179,1.05,40.37,4,0.73,31.46,16.58,3057
2024-01-08 23:25:00,NVIDIA A100,100,98,177,3.23,37.82,7,0.91,124.07,44.87,2951
2024-01-08 23:30:00,NVIDIA RTX 3090,10,87,239,66.18,25.27,2,0.89,103.43,33.28,2790
2024-01-08 23:35:00,NVIDIA RTX 3090,10,53,218,42.82,36.71,4,0.98,57.73,15.14,3472
2024-01-08 23:40:00,NVIDIA RTX 3090,10,86,101,17.61,14.41,4,0.57,77.79,60.26,2001
2024-01-08 23:45:00,NVIDIA RTX 3090,50,64,152,21.52,7.34,3,1.0,102.35,48.7,2085
2024-01-08 23:50:00,NVIDIA RTX 3090,100,93,163,57.38,12.89,13,0.61,64.22,47.92,3251
2024-01-08 23:55:00,NVIDIA A100,50,72,155,71.94,2.77,2,0.87,20.76,48.44,2975
2024-01-09 00:00:00,NVIDIA A100,100,59,177,2.98,29.13,7,0.52,138.72,15.38,3741
2024-01-09 00:05:00,NVIDIA A100,50,67,50,108.24,44.45,11,0.64,144.64,10.66,3860
2024-01-09 00:10:00,NVIDIA RTX 3090,100,61,199,46.6,21.78,7,0.79,83.78,38.6,2779
2024-01-09 00:15:00,NVIDIA RTX 3090,20,82,198,79.12,19.06,9,0.67,56.25,49.24,3985
2024-01-09 00:20:00,NVIDIA RTX 3090,10,80,219,28.4,28.87,2,0.5,23.21,21.11,3715
